time,temp,prcp,solar radiation,relative humidity,prcp_rain
2023-05-14 12:00:00,16.649987792968773,1.1,306.0,70.9,1.0
2023-05-14 15:00:00,16.550012207031273,0.4,300.0,72.3,1.0
2023-05-14 18:00:00,15.450006103515648,0.6,187.0,75.1,0.0
2023-05-14 21:00:00,15.249993896484398,0.4,0.0,76.4,0.0
2023-05-15 00:00:00,14.749993896484398,1.6,0.0,80.0,1.0
2023-05-15 03:00:00,13.950006103515648,1.0,0.0,83.7,1.0
2023-05-15 06:00:00,14.850000000000025,1.9,37.0,81.7,1.0
2023-05-15 09:00:00,17.350000000000023,0.6,340.0,72.5,1.0
2023-05-15 12:00:00,17.850000000000023,1.5,392.0,70.6,1.0
2023-05-15 15:00:00,17.649987792968773,1.32,290.0,73.0,1.0
2023-05-15 18:00:00,16.149987792968773,2.7,182.0,78.5,1.0
2023-05-15 21:00:00,15.350000000000025,0.8,0.0,81.4,1.0
2023-05-16 00:00:00,14.649987792968773,1.7,0.0,83.0,1.0
2023-05-16 03:00:00,13.850000000000025,0.9,0.0,83.5,1.0
2023-05-16 06:00:00,14.950006103515648,1.9,39.0,80.1,1.0
2023-05-16 09:00:00,17.950006103515648,1.4,340.0,69.4,1.0
2023-05-16 12:00:00,19.149987792968773,2.8,415.0,65.6,1.0
2023-05-16 15:00:00,18.850000000000023,1.7,380.0,67.4,0.0
2023-05-16 18:00:00,15.950006103515648,3.1,243.0,77.3,1.0
2023-05-16 21:00:00,14.550012207031273,1.0,0.0,81.1,1.0
2023-05-17 00:00:00,13.610009765625025,2.0,0.0,84.4,1.0
2023-05-17 03:00:00,12.800012207031273,1.0,0.0,85.0,0.0
2023-05-17 06:00:00,14.649987792968773,1.6,52.0,78.9,0.0
2023-05-17 09:00:00,17.850000000000023,0.58,430.0,66.0,0.0
2023-05-17 12:00:00,20.149987792968773,1.5,539.0,58.2,1.0
2023-05-17 15:00:00,20.149987792968773,0.52,540.0,58.1,0.0
2023-05-17 18:00:00,16.439996337890648,1.1,347.0,72.7,1.0
2023-05-17 21:00:00,14.450006103515648,0.46,0.0,80.1,0.0
2023-05-18 00:00:00,13.450006103515648,0.8,0.0,83.3,0.0
2023-05-18 03:00:00,12.469995117187525,0.48,0.0,86.2,0.0
2023-05-18 06:00:00,14.950006103515648,0.6,62.0,77.1,0.0
2023-05-18 09:00:00,18.55001220703128,0.26,500.0,63.0,0.0
2023-05-18 12:00:00,21.149987792968773,0.4,607.0,53.4,0.0
2023-05-18 15:00:00,21.2499938964844,0.2,550.0,54.0,0.0
2023-05-18 18:00:00,17.029992675781273,0.5,347.0,71.0,0.0
2023-05-18 21:00:00,15.029992675781273,0.0,0.0,76.8,0.0
2023-05-19 00:00:00,14.020013427734398,0.1,0.0,80.1,0.0
2023-05-19 03:00:00,13.200006103515648,0.2,0.0,81.7,0.0
2023-05-19 06:00:00,15.760003662109398,0.2,64.0,73.9,0.0
2023-05-19 09:00:00,19.390008544921898,0.15,500.0,61.3,0.0
2023-05-19 12:00:00,21.869989013671898,0.4,596.0,53.8,0.0
2023-05-19 15:00:00,21.7499938964844,0.5,530.0,55.6,0.0
2023-05-19 18:00:00,18.149987792968773,0.9,335.0,70.3,0.0
2023-05-19 21:00:00,16.200006103515648,0.7,0.0,76.9,0.0
2023-05-20 00:00:00,15.140008544921898,1.3,0.0,80.2,1.0
2023-05-20 03:00:00,14.369989013671898,0.4,0.0,82.1,0.0
2023-05-20 06:00:00,15.749993896484398,0.8,50.0,76.9,0.0
2023-05-20 09:00:00,19.149987792968773,0.2,440.0,65.1,0.0
2023-05-20 12:00:00,20.7499938964844,1.1,526.0,60.5,0.0
2023-05-20 15:00:00,20.850000000000023,0.9,480.0,61.0,0.0
2023-05-20 18:00:00,17.749993896484398,1.9,304.0,72.7,0.0
2023-05-20 21:00:00,16.149987792968773,0.9,0.0,77.5,0.0
2023-05-21 03:00:00,14.719995117187525,0.0,0.0,71.7,0.0
2023-05-21 06:00:00,17.550012207031273,0.0,65.0,66.6,0.0
2023-05-21 09:00:00,22.7499938964844,0.0,540.0,47.8,0.0
2023-05-21 12:00:00,24.450006103515648,0.0,654.0,43.0,0.0
2023-05-21 15:00:00,24.05001220703128,0.0,480.0,46.9,0.0
2023-05-21 18:00:00,19.850000000000023,0.0,306.0,62.1,0.0
2023-05-21 21:00:00,17.350000000000023,0.6,0.0,68.4,0.0
2023-05-22 00:00:00,15.670007324218773,0.7,0.0,74.0,1.0
2023-05-22 03:00:00,14.550012207031273,0.0,0.0,79.3,0.0
2023-05-22 06:00:00,18.149987792968773,0.0,78.0,70.1,0.0
2023-05-22 09:00:00,22.149987792968773,0.1,570.0,55.7,0.0
2023-05-22 12:00:00,24.55001220703128,0.4,704.0,45.8,0.0
2023-05-22 15:00:00,24.05001220703128,0.1,590.0,49.5,0.0
2023-05-22 18:00:00,19.450006103515648,0.3,391.0,69.4,0.0
2023-05-22 21:00:00,16.950006103515648,0.0,0.0,76.8,0.0
2023-05-23 00:00:00,15.450006103515648,0.1,0.0,81.1,0.0
2023-05-23 03:00:00,14.249993896484398,0.0,0.0,85.8,0.0
2023-05-23 06:00:00,18.149987792968773,0.0,89.0,72.5,0.0
2023-05-23 09:00:00,23.05001220703128,0.1,660.0,54.2,0.0
2023-05-23 12:00:00,25.950006103515648,0.1,772.0,42.4,0.0
2023-05-23 15:00:00,25.55001220703128,0.0,620.0,44.2,0.0
2023-05-23 18:00:00,20.850000000000023,0.1,402.0,63.2,0.0
2023-05-23 21:00:00,18.05001220703128,0.0,0.0,71.3,0.0
2023-05-24 00:00:00,16.550012207031273,0.0,0.0,76.6,0.0
2023-05-24 03:00:00,15.249993896484398,0.0,0.0,81.4,0.0
2023-05-24 06:00:00,19.350000000000023,0.0,89.0,69.1,0.0
2023-05-24 09:00:00,24.149987792968773,0.2,640.0,52.7,0.0
2023-05-24 12:00:00,25.7499938964844,0.6,725.0,45.5,0.0
2023-05-24 15:00:00,25.350000000000023,0.4,590.0,48.2,0.0
2023-05-24 18:00:00,20.950006103515648,0.7,390.0,66.4,0.0
2023-05-24 21:00:00,18.2499938964844,0.3,0.0,75.9,0.0
2023-05-25 00:00:00,16.749993896484398,0.5,0.0,81.7,0.0
2023-05-25 03:00:00,15.529992675781273,0.1,0.0,86.6,0.0
2023-05-25 06:00:00,18.950006103515648,0.2,80.0,75.3,0.0
2023-05-25 09:00:00,23.05001220703128,0.22,580.0,60.0,0.0
2023-05-25 12:00:00,25.149987792968773,1.0,690.0,52.2,1.0
2023-05-25 15:00:00,24.350000000000023,0.87,560.0,56.7,0.0
2023-05-25 18:00:00,20.450006103515648,1.7,357.0,73.3,1.0
2023-05-25 21:00:00,18.05001220703128,0.62,0.0,82.2,0.0
2023-05-26 00:00:00,16.550012207031273,1.2,0.0,87.1,0.0
2023-05-26 03:00:00,15.450006103515648,0.4,0.0,90.0,0.0
2023-05-26 06:00:00,17.850000000000023,0.7,69.0,80.6,0.0
2023-05-26 09:00:00,21.649987792968773,0.4,520.0,65.9,0.0
2023-05-26 12:00:00,24.05001220703128,1.1,640.0,57.0,1.0
2023-05-26 15:00:00,23.649987792968773,1.2,580.0,59.1,1.0
2023-05-26 18:00:00,19.7499938964844,2.3,378.0,73.7,1.0
2023-05-26 21:00:00,17.050012207031273,0.6,0.0,81.2,0.0
2023-05-27 00:00:00,15.290002441406273,0.8,0.0,82.8,0.0
2023-05-27 03:00:00,13.649987792968773,0.3,0.0,83.7,0.0
2023-05-27 06:00:00,16.149987792968773,0.5,74.0,75.0,0.0
2023-05-27 09:00:00,19.7499938964844,0.1,500.0,64.4,0.0
2023-05-27 12:00:00,21.850000000000023,0.3,576.0,58.0,1.0
2023-05-27 15:00:00,21.649987792968773,0.8,550.0,59.7,1.0
2023-05-27 18:00:00,18.149987792968773,1.4,356.0,73.8,1.0
2023-05-27 21:00:00,15.749993896484398,0.4,0.0,79.8,0.0
2023-05-28 00:00:00,14.249993896484398,0.8,0.0,82.6,0.0
2023-05-28 03:00:00,13.149987792968773,0.1,0.0,84.9,0.0
2023-05-28 06:00:00,16.050012207031273,0.2,72.0,74.0,0.0
2023-05-28 09:00:00,19.950006103515648,0.09,530.0,60.4,0.0
2023-05-28 12:00:00,22.2499938964844,0.2,639.0,53.8,0.0
2023-05-28 15:00:00,22.2499938964844,0.3,600.0,55.7,0.0
2023-05-28 18:00:00,18.55001220703128,0.6,393.0,71.3,0.0
2023-05-28 21:00:00,16.050012207031273,0.2,0.0,77.7,0.0
2023-05-29 00:00:00,14.850000000000025,0.4,0.0,80.5,0.0
2023-05-29 03:00:00,13.749993896484398,0.05,0.0,82.5,0.0
2023-05-29 06:00:00,17.149987792968773,0.1,81.0,71.8,0.0
2023-05-29 09:00:00,21.350000000000023,0.09,570.0,58.4,0.0
2023-05-29 12:00:00,23.850000000000023,0.4,692.0,49.6,0.0
2023-05-29 15:00:00,23.450006103515648,0.23,610.0,51.5,0.0
2023-05-29 18:00:00,19.149987792968773,0.7,401.0,68.4,0.0
2023-05-29 21:00:00,16.749993896484398,0.5,0.0,73.7,0.0
2023-05-30 00:00:00,15.189996337890648,0.7,0.0,76.6,0.0
2023-05-30 03:00:00,14.089990234375025,0.1,0.0,78.7,0.0
2023-05-30 06:00:00,17.450006103515648,0.2,80.0,69.7,0.0
2023-05-30 09:00:00,21.7499938964844,0.09,590.0,56.8,0.0
2023-05-30 12:00:00,23.950006103515648,0.4,682.0,50.4,0.0
2023-05-30 15:00:00,23.649987792968773,0.6,580.0,52.5,0.0
2023-05-30 18:00:00,19.850000000000023,0.9,384.0,68.0,0.0
2023-05-30 21:00:00,17.350000000000023,0.1,0.0,73.3,0.0
2023-05-31 03:00:00,15.249993896484398,1.3,0.0,92.7,1.0
2023-05-31 06:00:00,17.649987792968773,1.6,63.0,83.0,1.0
2023-05-31 09:00:00,21.450006103515648,0.1,510.0,68.1,0.0
2023-05-31 12:00:00,24.55001220703128,0.8,646.0,55.9,1.0
2023-05-31 15:00:00,24.350000000000023,1.7,620.0,57.0,1.0
2023-05-31 18:00:00,20.55001220703128,3.2,402.0,73.9,1.0
2023-05-31 21:00:00,18.149987792968773,0.5,0.0,81.1,0.0
2023-06-01 00:00:00,16.749993896484398,0.7,0.0,83.5,0.0
2023-06-01 03:00:00,15.550012207031273,0.1,0.0,86.1,0.0
2023-06-01 06:00:00,18.850000000000023,0.2,86.0,76.5,0.0
2023-06-01 09:00:00,22.950006103515648,0.04,620.0,61.3,0.0
2023-06-01 12:00:00,25.850000000000023,0.3,742.0,49.8,0.0
2023-06-01 15:00:00,25.950006103515648,0.25,660.0,48.3,0.0
2023-06-01 18:00:00,21.55001220703128,0.7,426.0,65.9,0.0
2023-06-01 21:00:00,18.850000000000023,0.5,0.0,72.1,0.0
2023-06-02 00:00:00,17.249993896484398,0.7,0.0,76.2,0.0
2023-06-02 03:00:00,16.050012207031273,0.2,0.0,81.9,0.0
2023-06-02 06:00:00,19.55001220703128,0.7,85.0,74.4,0.0
2023-06-02 09:00:00,24.149987792968773,0.1,620.0,58.3,0.0
2023-06-02 12:00:00,26.7499938964844,0.5,749.0,48.3,0.0
2023-06-02 15:00:00,26.350000000000023,0.7,610.0,50.3,0.0
2023-06-02 18:00:00,22.05001220703128,1.7,384.0,67.9,1.0
2023-06-02 21:00:00,19.2499938964844,2.4,0.0,76.3,1.0
2023-06-03 00:00:00,17.749993896484398,3.9,0.0,80.9,1.0
2023-06-03 03:00:00,15.950006103515648,0.6,0.0,86.6,0.0
2023-06-03 06:00:00,17.550012207031273,1.1,78.0,79.6,0.0
2023-06-03 09:00:00,21.05001220703128,0.61,560.0,66.7,0.0
2023-06-03 12:00:00,23.149987792968773,1.4,680.0,58.3,0.0
2023-06-03 15:00:00,22.55001220703128,0.6,610.0,59.0,0.0
2023-06-03 18:00:00,18.55001220703128,0.9,405.0,72.1,0.0
2023-06-03 21:00:00,15.749993896484398,0.1,0.0,75.5,0.0
2023-06-04 00:00:00,14.350000000000025,0.1,0.0,77.2,0.0
2023-06-04 03:00:00,13.350000000000025,0.0,0.0,78.5,0.0
2023-06-04 06:00:00,16.350000000000023,0.0,83.0,70.3,0.0
2023-06-04 09:00:00,20.450006103515648,0.02,590.0,60.4,0.0
2023-06-04 12:00:00,22.950006103515648,0.1,712.0,54.7,0.0
2023-06-04 15:00:00,22.350000000000023,0.4,660.0,56.3,0.0
2023-06-04 18:00:00,18.450006103515648,0.6,436.0,68.5,0.0
2023-06-04 21:00:00,16.350000000000023,0.2,0.0,70.0,0.0
2023-06-05 00:00:00,15.249993896484398,0.4,0.0,73.3,0.0
2023-06-05 03:00:00,14.249993896484398,0.1,0.0,76.3,0.0
2023-06-05 06:00:00,17.450006103515648,0.1,85.0,69.9,0.0
2023-06-05 09:00:00,21.950006103515648,0.1,620.0,59.6,0.0
2023-06-05 12:00:00,24.7499938964844,0.5,714.0,54.3,0.0
2023-06-05 15:00:00,24.350000000000023,0.8,610.0,57.2,0.0
2023-06-05 18:00:00,20.450006103515648,1.4,400.0,71.1,0.0
2023-06-05 21:00:00,18.2499938964844,0.31,0.0,73.6,0.0
2023-06-06 00:00:00,17.249993896484398,0.5,0.0,75.0,0.0
2023-06-06 03:00:00,16.350000000000023,0.3,0.0,78.3,0.0
2023-06-06 06:00:00,18.649987792968773,0.8,72.0,72.8,0.0
2023-06-06 09:00:00,22.05001220703128,0.2,520.0,63.1,0.0
2023-06-06 12:00:00,24.7499938964844,0.4,649.0,54.6,0.0
2023-06-06 15:00:00,23.850000000000023,0.79,550.0,58.8,0.0
2023-06-06 18:00:00,20.149987792968773,1.6,355.0,68.9,1.0
2023-06-06 21:00:00,18.350000000000023,0.8,0.0,69.4,0.0
2023-06-07 00:00:00,17.350000000000023,1.2,0.0,71.8,0.0
2023-06-07 03:00:00,16.350000000000023,0.4,0.0,74.6,0.0
2023-06-07 06:00:00,18.850000000000023,0.8,79.0,69.5,0.0
2023-06-07 09:00:00,22.7499938964844,0.1,600.0,58.4,0.0
2023-06-07 12:00:00,24.850000000000023,0.4,714.0,52.7,0.0
2023-06-07 15:00:00,24.450006103515648,0.3,620.0,54.2,0.0
2023-06-07 18:00:00,20.850000000000023,0.6,405.0,66.8,0.0
2023-06-07 21:00:00,18.7499938964844,0.15,0.0,68.2,0.0
2023-06-08 00:00:00,17.649987792968773,0.3,0.0,71.0,0.0
2023-06-08 03:00:00,16.749993896484398,0.2,0.0,74.4,0.0
2023-06-08 06:00:00,19.2499938964844,0.3,76.0,71.1,0.0
2023-06-08 09:00:00,23.2499938964844,0.25,570.0,59.5,0.0
2023-06-08 12:00:00,25.350000000000023,0.6,680.0,52.2,0.0
2023-06-08 15:00:00,25.149987792968773,0.4,610.0,53.2,0.0
2023-06-08 18:00:00,21.05001220703128,0.7,405.0,67.4,0.0
2023-06-08 21:00:00,18.850000000000023,0.1,0.0,69.3,0.0
2023-06-09 00:00:00,17.649987792968773,0.3,0.0,73.0,0.0
2023-06-09 03:00:00,16.850000000000023,0.2,0.0,77.1,0.0
2023-06-09 06:00:00,19.649987792968773,0.4,72.0,71.3,0.0
2023-06-09 09:00:00,23.649987792968773,0.3,540.0,58.8,0.0
2023-06-09 12:00:00,25.850000000000023,0.6,653.0,52.3,0.0
2023-06-09 15:00:00,25.2499938964844,0.9,580.0,55.8,0.0
2023-06-09 18:00:00,21.350000000000023,1.4,373.0,71.1,1.0
2023-06-09 21:00:00,19.05001220703128,0.29,0.0,74.9,0.0
2023-06-10 03:00:00,15.830010986328148,1.0,0.0,91.3,1.0
2023-06-10 06:00:00,19.629998779296898,1.2,94.0,79.0,1.0
2023-06-10 09:00:00,23.950006103515648,1.7,660.0,58.8,1.0
2023-06-10 12:00:00,26.2499938964844,1.9,773.0,48.1,1.0
2023-06-10 15:00:00,25.950006103515648,0.2,590.0,51.1,0.0
2023-06-10 18:00:00,21.939996337890648,0.7,388.0,68.7,1.0
2023-06-10 21:00:00,19.0100036621094,0.5,0.0,79.3,1.0
2023-06-11 00:00:00,17.649987792968773,1.0,0.0,85.3,1.0
2023-06-11 03:00:00,16.779992675781273,0.6,0.0,89.6,1.0
2023-06-11 06:00:00,19.809991455078148,1.5,72.0,80.8,1.0
2023-06-11 09:00:00,23.450006103515648,1.9,520.0,66.4,1.0
2023-06-11 12:00:00,25.55001220703128,3.7,618.0,57.4,1.0
2023-06-11 15:00:00,24.7499938964844,1.8,510.0,62.2,1.0
2023-06-11 18:00:00,20.850000000000023,4.6,325.0,79.6,1.0
2023-06-11 21:00:00,18.649987792968773,2.0,0.0,87.7,1.0
2023-06-12 00:00:00,16.920007324218773,4.3,0.0,91.2,1.0
2023-06-12 03:00:00,15.420007324218773,1.2,0.0,91.5,1.0
2023-06-12 06:00:00,15.649987792968773,2.4,37.0,87.8,1.0
2023-06-12 09:00:00,17.450006103515648,1.2,260.0,80.7,1.0
2023-06-12 12:00:00,19.149987792968773,2.3,319.0,74.5,1.0
2023-06-12 15:00:00,19.649987792968773,0.8,360.0,73.3,1.0
2023-06-12 18:00:00,17.450006103515648,1.2,246.0,82.0,1.0
2023-06-12 21:00:00,15.350000000000025,0.2,0.0,86.1,0.0
2023-06-13 00:00:00,13.709985351562525,0.3,0.0,87.7,0.0
2023-06-13 03:00:00,12.350000000000025,0.1,0.0,89.3,0.0
2023-06-13 06:00:00,14.649987792968773,0.1,74.0,79.1,0.0
2023-06-13 09:00:00,18.7499938964844,0.03,540.0,63.7,0.0
2023-06-13 12:00:00,21.2499938964844,0.2,657.0,55.2,0.0
2023-06-13 15:00:00,21.450006103515648,0.2,640.0,55.2,0.0
2023-06-13 18:00:00,18.05001220703128,0.2,429.0,70.7,0.0
2023-06-13 21:00:00,15.450006103515648,0.0,0.0,78.3,0.0
2023-06-14 00:00:00,14.260003662109398,0.1,0.0,82.6,0.0
2023-06-14 03:00:00,13.429986572265648,0.2,0.0,85.8,0.0
2023-06-14 06:00:00,16.850000000000023,0.3,74.0,76.6,0.0
2023-06-14 09:00:00,21.05001220703128,0.2,550.0,62.5,0.0
2023-06-14 12:00:00,23.05001220703128,0.6,630.0,55.7,0.0
2023-06-14 15:00:00,23.05001220703128,0.8,520.0,57.1,0.0
2023-06-14 18:00:00,19.649987792968773,1.2,348.0,72.5,0.0
2023-06-14 21:00:00,17.309991455078148,0.5,0.0,78.9,0.0
2023-06-15 00:00:00,16.059991455078148,0.7,0.0,82.6,0.0
2023-06-15 03:00:00,15.260003662109398,0.4,0.0,86.0,0.0
2023-06-15 06:00:00,17.749993896484398,0.8,51.0,79.3,0.0
2023-06-15 09:00:00,20.450006103515648,0.4,360.0,70.1,0.0
2023-06-15 12:00:00,22.450006103515648,1.0,458.0,64.2,0.0
2023-06-15 15:00:00,22.149987792968773,1.1,420.0,67.2,1.0
2023-06-15 18:00:00,19.330010986328148,2.3,275.0,78.7,1.0
2023-06-15 21:00:00,17.550012207031273,1.51,0.0,83.9,1.0
2023-06-16 00:00:00,16.610009765625023,2.4,0.0,87.9,1.0
2023-06-16 03:00:00,15.990014648437525,0.63,0.0,90.2,0.0
2023-06-16 06:00:00,17.749993896484398,1.2,43.0,84.2,1.0
2023-06-16 09:00:00,20.2499938964844,0.74,340.0,74.2,1.0
2023-06-16 12:00:00,22.05001220703128,1.8,426.0,67.8,1.0
2023-06-16 15:00:00,21.950006103515648,1.3,420.0,69.8,1.0
2023-06-16 18:00:00,19.350000000000023,2.7,282.0,80.0,1.0
2023-06-16 21:00:00,17.379998779296898,1.35,0.0,85.7,0.0
2023-06-17 00:00:00,16.550012207031273,2.2,0.0,88.2,1.0
2023-06-17 03:00:00,15.570001220703148,1.1,0.0,90.3,0.0
2023-06-17 06:00:00,17.550012207031273,2.4,56.0,83.6,0.0
2023-06-17 09:00:00,20.649987792968773,0.9,410.0,72.6,0.0
2023-06-17 12:00:00,22.350000000000023,2.4,496.0,67.1,1.0
